city,timestamp,temperature,season
New York,2010-07-23,29.257643875686767,summer
New York,2010-07-24,31.900083278565926,summer
New York,2010-07-25,16.97699257322886,summer
New York,2010-07-26,25.015781960678304,summer
New York,2010-07-27,21.393541568916504,summer
New York,2010-07-28,22.668187208696065,summer
New York,2010-07-29,26.782390495271876,summer
New York,2010-07-30,29.017401942155423,summer
New York,2010-07-31,22.66467847728017,summer
New York,2010-08-01,29.991741377984297,summer
New York,2010-08-02,26.611780219281222,summer
New York,2010-08-03,24.79347474645622,summer
New York,2010-08-04,24.70887704535146,summer
New York,2010-08-05,22.096381794146833,summer
New York,2010-08-06,17.63244156234527,summer
New York,2010-08-07,28.29190725419486,summer
New York,2010-08-08,26.58071130644404,summer
New York,2010-08-09,24.302997848191257,summer
New York,2010-08-10,28.811260833464697,summer
New York,2010-08-11,35.60151401591198,summer
New York,2010-08-12,24.35377568728523,summer
New York,2010-08-13,21.777178089532917,summer
New York,2010-08-14,16.521454956646892,summer
New York,2010-08-15,27.828735886646044,summer
New York,2010-08-16,23.414262477251647,summer
New York,2010-08-17,30.120852220449375,summer
New York,2010-08-18,19.233006278831535,summer
New York,2010-08-19,23.254968186181888,summer
New York,2010-08-20,20.932068413828553,summer
New York,2010-08-21,31.55235607844654,summer
New York,2010-08-22,22.370446805527678,summer
New York,2010-08-23,29.27804480797285,summer
New York,2010-08-24,23.223794011785614,summer
New York,2010-08-25,21.409813294870144,summer
New York,2010-08-26,27.899789853736713,summer
New York,2010-08-27,26.89597168735832,summer
New York,2010-08-28,26.60404014599563,summer
New York,2010-08-29,35.532881362806485,summer
New York,2010-08-30,26.724293448722737,summer
New York,2010-08-31,22.37956120443364,summer
New York,2010-09-01,5.726080151555218,autumn
New York,2010-09-02,9.24872118760712,autumn
New York,2010-09-03,2.2580171068163306,autumn
New York,2010-09-04,24.921561195087882,autumn
New York,2010-09-05,8.722865408727474,autumn
New York,2010-09-06,18.897269513319845,autumn
New York,2010-09-07,9.645799997809899,autumn
New York,2010-09-08,17.791651409267732,autumn
New York,2010-09-09,17.797052677541124,autumn
New York,2010-09-10,13.09197453149033,autumn
New York,2010-09-11,12.825386222866841,autumn
New York,2010-09-12,16.03640776761668,autumn
New York,2010-09-13,15.779346384938872,autumn
New York,2010-09-14,21.44982721901473,autumn
New York,2010-09-15,11.732161539288713,autumn
New York,2010-09-16,10.320762136114936,autumn
New York,2010-09-17,14.802295222576776,autumn
New York,2010-09-18,23.98488144520326,autumn
New York,2010-09-19,16.642767042686298,autumn
New York,2010-09-20,24.284559794231328,autumn
New York,2010-09-21,11.7820111226878,autumn
New York,2010-09-22,13.459785772788287,autumn
New York,2010-09-23,23.58257523687964,autumn
New York,2010-09-24,7.399847699779318,autumn
New York,2010-09-25,16.48736486740652,autumn
New York,2010-09-26,16.045202539430374,autumn
New York,2010-09-27,26.85393457589484,autumn
New York,2010-09-28,21.5317668873561,autumn
New York,2010-09-29,19.195334873621437,autumn
New York,2010-09-30,11.775149039250431,autumn
New York,2010-10-01,16.25020446254362,autumn
New York,2010-10-02,8.790062009516488,autumn
New York,2010-10-03,22.846835514216384,autumn
New York,2010-10-04,11.523145467077086,autumn
New York,2010-10-05,13.691181875451417,autumn
New York,2010-10-06,21.19591951393615,autumn
New York,2010-10-07,16.37875101798344,autumn
New York,2010-10-08,20.81878893401102,autumn
New York,2010-10-09,16.833464140061224,autumn
New York,2010-10-10,16.347828177206914,autumn
New York,2010-10-11,3.8941297293495616,autumn
New York,2010-10-12,23.149942070710026,autumn
New York,2010-10-13,16.741427698891265,autumn
New York,2010-10-14,12.63171370665666,autumn
New York,2010-10-15,8.927178573551142,autumn
New York,2010-10-16,15.789284353866547,autumn
New York,2010-10-17,17.54835771207124,autumn
New York,2010-10-18,12.1075164599021,autumn
New York,2010-10-19,16.441618865644497,autumn
New York,2010-10-20,9.146714892786079,autumn
New York,2010-10-21,10.046145543787777,autumn
New York,2010-10-22,15.29444611671049,autumn
New York,2010-10-23,23.014982887025965,autumn
New York,2010-10-24,12.5228499842834,autumn
New York,2010-10-25,15.695199958605969,autumn
New York,2010-10-26,15.667734223517089,autumn
New York,2010-10-27,16.03775567092594,autumn
New York,2010-10-28,5.724090739285263,autumn
New York,2010-10-29,23.189500651902296,autumn
New York,2010-10-30,12.634614781327443,autumn
New York,2010-10-31,17.65688318325186,autumn
New York,2010-11-01,8.581106471040627,autumn
New York,2010-11-02,8.765522230964482,autumn
New York,2010-11-03,16.45685052212385,autumn
New York,2010-11-04,16.750257315875764,autumn
New York,2010-11-05,5.9153764561030435,autumn
New York,2010-11-06,10.299029003723259,autumn
New York,2010-11-07,7.745663703206817,autumn
New York,2010-11-08,16.692934565195245,autumn
New York,2010-11-09,7.445791171856002,autumn
New York,2010-11-10,16.090842029050158,autumn
New York,2010-11-11,15.909687691083462,autumn
New York,2010-11-12,6.125550850022826,autumn
New York,2010-11-13,9.357398189034738,autumn
New York,2010-11-14,7.398197463264181,autumn
New York,2010-11-15,25.002726381583432,autumn
New York,2010-11-16,17.058215359389653,autumn
New York,2010-11-17,8.819644222685726,autumn
New York,2010-11-18,18.77511624625784,autumn
New York,2010-11-19,9.403920261933301,autumn
New York,2010-11-20,12.448601406047167,autumn
New York,2010-11-21,21.141497529873522,autumn
New York,2010-11-22,17.048067026094174,autumn
New York,2010-11-23,16.09352036578131,autumn
New York,2010-11-24,15.730915846811103,autumn
New York,2010-11-25,23.078990690686517,autumn
New York,2010-11-26,27.66487121777103,autumn
New York,2010-11-27,19.371453504443533,autumn
New York,2010-11-28,14.855683184504231,autumn
New York,2010-11-29,14.136155466089019,autumn
New York,2010-11-30,4.334520145403701,autumn
New York,2010-12-01,8.018416127680272,winter
New York,2010-12-02,14.09424091482762,winter
New York,2010-12-03,7.780807205602315,winter
New York,2010-12-04,1.3884248966323578,winter
New York,2010-12-05,1.8544948709983355,winter
New York,2010-12-06,-6.643443233086862,winter
New York,2010-12-07,-4.794269765964883,winter
New York,2010-12-08,-0.6055695562825992,winter
New York,2010-12-09,6.5181032751026855,winter
New York,2010-12-10,6.856671184488871,winter
New York,2010-12-11,5.933285062094661,winter
New York,2010-12-12,-0.8790263485913364,winter
New York,2010-12-13,-0.19212847834490274,winter
New York,2010-12-14,1.2078567943057175,winter
New York,2010-12-15,0.2569461767669552,winter
New York,2010-12-16,4.151275127318079,winter
New York,2010-12-17,-4.570359732459799,winter
New York,2010-12-18,9.976619805243525,winter
New York,2010-12-19,4.240876411355766,winter
New York,2010-12-20,1.5132683903566804,winter
New York,2010-12-21,-7.238866116882736,winter
New York,2010-12-22,-3.853131615196629,winter
New York,2010-12-23,-5.222121944945225,winter
New York,2010-12-24,0.3931522384722441,winter
New York,2010-12-25,2.896667185490231,winter
New York,2010-12-26,-5.2029525499743725,winter
New York,2010-12-27,-9.19940933627166,winter
New York,2010-12-28,-6.107276897777549,winter
New York,2010-12-29,1.3936633324238203,winter
New York,2010-12-30,3.9883728670917002,winter
New York,2010-12-31,-0.7950305716143207,winter
New York,2011-01-01,2.0810242824557275,winter
New York,2011-01-02,-0.23181603847093346,winter
New York,2011-01-03,-1.1096128954913576,winter
New York,2011-01-04,-4.380888675371683,winter
New York,2011-01-05,2.5653538133185156,winter
New York,2011-01-06,9.802429251721826,winter
New York,2011-01-07,-3.1423806639910707,winter
New York,2011-01-08,4.144762372614149,winter
New York,2011-01-09,-1.3151626742207176,winter
New York,2011-01-10,-5.241812406363974,winter
New York,2011-01-11,-8.443205971162348,winter
New York,2011-01-12,4.0229807252315215,winter
New York,2011-01-13,4.299832969371172,winter
New York,2011-01-14,-0.2942815112620977,winter
New York,2011-01-15,-3.664168787295697,winter
New York,2011-01-16,-3.628266375161659,winter
New York,2011-01-17,-5.010759240059369,winter
New York,2011-01-18,-4.359971050333476,winter
New York,2011-01-19,-6.0574725123998885,winter
New York,2011-01-20,-3.497062651172107,winter
New York,2011-01-21,5.276795547576385,winter
New York,2011-01-22,-2.571297465023576,winter
New York,2011-01-23,-8.81830804720904,winter
New York,2011-01-24,-1.9332585362349355,winter
New York,2011-01-25,-0.7141433834465144,winter
New York,2011-01-26,-1.7924244572141284,winter
New York,2011-01-27,3.115980670855913,winter
New York,2011-01-28,2.363873372426506,winter
New York,2011-01-29,-1.4807653750049257,winter
New York,2011-01-30,8.576798931200976,winter
New York,2011-01-31,-1.6948759926040418,winter
New York,2011-02-01,-6.100402220186919,winter
New York,2011-02-02,1.945764475706425,winter
New York,2011-02-03,3.117595187623058,winter
New York,2011-02-04,9.607845057936565,winter
New York,2011-02-05,0.812825287562256,winter
New York,2011-02-06,-6.516972271353721,winter
New York,2011-02-07,-5.20561029954329,winter
New York,2011-02-08,-6.4130848821354505,winter
New York,2011-02-09,-9.444758791083217,winter
New York,2011-02-10,-3.836046842063131,winter
New York,2011-02-11,1.1797666291112872,winter
New York,2011-02-12,1.251582150485805,winter
New York,2011-02-13,-9.419112781919774,winter
New York,2011-02-14,-3.463995548401684,winter
New York,2011-02-15,-5.331114014248273,winter
New York,2011-02-16,5.311497333941766,winter
New York,2011-02-17,-3.53095256731672,winter
New York,2011-02-18,-0.32652017976327286,winter
New York,2011-02-19,-3.5292206237205193,winter
New York,2011-02-20,-0.6278353583928203,winter
New York,2011-02-21,-8.963431111224168,winter
New York,2011-02-22,-1.5955806498003835,winter
New York,2011-02-23,-2.5584641920781133,winter
New York,2011-02-24,3.1594954207500034,winter
New York,2011-02-25,-0.5609231397731683,winter
New York,2011-02-26,-6.501688282514695,winter
New York,2011-02-27,0.41954650263904386,winter
New York,2011-02-28,0.11249428269339097,winter
New York,2011-03-01,5.836090238427824,spring
New York,2011-03-02,11.351677147995229,spring
New York,2011-03-03,10.053246748207778,spring
New York,2011-03-04,16.130997519055306,spring
New York,2011-03-05,12.282769197240135,spring
New York,2011-03-06,-9.353832191593238,spring
New York,2011-03-07,12.28156728897983,spring
New York,2011-03-08,8.030934553238973,spring
New York,2011-03-09,5.109578113503637,spring
New York,2011-03-10,17.195562088832226,spring
New York,2011-03-11,15.288633498593974,spring
New York,2011-03-12,15.470099007236511,spring
New York,2011-03-13,11.078357572374086,spring
New York,2011-03-14,12.48197570304501,spring
New York,2011-03-15,12.534656626224152,spring
New York,2011-03-16,13.05152755537567,spring
New York,2011-03-17,10.415158927598828,spring
New York,2011-03-18,4.64261096063399,spring
New York,2011-03-19,11.152841720359072,spring
New York,2011-03-20,13.696049068748053,spring
New York,2011-03-21,8.787350442556994,spring
New York,2011-03-22,10.956601518378971,spring
New York,2011-03-23,18.080090289573942,spring
New York,2011-03-24,16.137597594915455,spring
New York,2011-03-25,10.431120319340284,spring
New York,2011-03-26,-2.4362258261909258,spring
New York,2011-03-27,11.415898942854875,spring
New York,2011-03-28,8.396626045695779,spring
New York,2011-03-29,18.025356770134575,spring
New York,2011-03-30,12.545722119916205,spring
New York,2011-03-31,7.950558308212944,spring
New York,2011-04-01,14.479746529066457,spring
New York,2011-04-02,15.20866760901864,spring
New York,2011-04-03,3.0389546058442765,spring
New York,2011-04-04,3.7405170046992193,spring
New York,2011-04-05,15.04419371469911,spring
New York,2011-04-06,11.980049282498705,spring
New York,2011-04-07,11.703061934972041,spring
New York,2011-04-08,5.450083845979602,spring
New York,2011-04-09,13.826196911824102,spring
New York,2011-04-10,-2.903210352627779,spring
New York,2011-04-11,10.226328215793053,spring
New York,2011-04-12,4.469392604679282,spring
New York,2011-04-13,9.475899403881794,spring
New York,2011-04-14,16.599142302597677,spring
New York,2011-04-15,4.973608062823517,spring
New York,2011-04-16,7.302245913341658,spring
New York,2011-04-17,9.28109284123909,spring
New York,2011-04-18,9.564354382426611,spring
New York,2011-04-19,7.886582687636755,spring
New York,2011-04-20,16.81081404028254,spring
New York,2011-04-21,6.042585915537474,spring
New York,2011-04-22,9.811560179315729,spring
New York,2011-04-23,5.571800456500602,spring
New York,2011-04-24,13.474341970583655,spring
New York,2011-04-25,17.033800518142733,spring
New York,2011-04-26,12.005431172098318,spring
New York,2011-04-27,12.690803710458638,spring
New York,2011-04-28,6.6555392167372025,spring
New York,2011-04-29,10.146051609000146,spring
New York,2011-04-30,12.36344463426085,spring
New York,2011-05-01,10.221741129755632,spring
New York,2011-05-02,11.5723822751541,spring
New York,2011-05-03,16.717956330300318,spring
New York,2011-05-04,7.544299040907653,spring
New York,2011-05-05,11.668850834378778,spring
New York,2011-05-06,13.001040732331052,spring
New York,2011-05-07,5.835670405741281,spring
New York,2011-05-08,5.130223855208035,spring
New York,2011-05-09,9.23387058805534,spring
New York,2011-05-10,15.95367790645911,spring
New York,2011-05-11,9.135607717761816,spring
New York,2011-05-12,10.255851478029989,spring
New York,2011-05-13,8.764214023778074,spring
New York,2011-05-14,5.3458542114584375,spring
New York,2011-05-15,11.311716261468082,spring
New York,2011-05-16,7.831508512954706,spring
New York,2011-05-17,17.212828311207872,spring
New York,2011-05-18,9.413274362671729,spring
New York,2011-05-19,16.00825370050977,spring
New York,2011-05-20,16.72679341685651,spring
New York,2011-05-21,10.32435531327629,spring
New York,2011-05-22,14.951799059739407,spring
New York,2011-05-23,9.179595180923371,spring
New York,2011-05-24,5.819357832198894,spring
New York,2011-05-25,-0.08316179269495905,spring
New York,2011-05-26,4.952621666931822,spring
New York,2011-05-27,11.698415926336137,spring
New York,2011-05-28,12.960596906473947,spring
New York,2011-05-29,18.157443772910643,spring
New York,2011-05-30,11.08378761808548,spring
New York,2011-05-31,5.856167780864497,spring
New York,2011-06-01,25.564837614262597,summer
New York,2011-06-02,21.318175613584174,summer
New York,2011-06-03,23.386165734183272,summer
New York,2011-06-04,21.88249502796515,summer
New York,2011-06-05,23.380403925241684,summer
New York,2011-06-06,27.181603900242266,summer
New York,2011-06-07,23.284887202580467,summer
New York,2011-06-08,20.418950841863015,summer
New York,2011-06-09,25.7273708814471,summer
New York,2011-06-10,19.594175385386354,summer
New York,2011-06-11,25.103157580193567,summer
New York,2011-06-12,21.812765343639075,summer
New York,2011-06-13,29.0462315252653,summer
New York,2011-06-14,24.35539772999463,summer
New York,2011-06-15,21.66805969257251,summer
New York,2011-06-16,25.54570963687997,summer
New York,2011-06-17,20.662426199095403,summer
New York,2011-06-18,19.997416043845476,summer
New York,2011-06-19,14.101405387376412,summer
New York,2011-06-20,19.716604237013996,summer
New York,2011-06-21,19.821375589849684,summer
New York,2011-06-22,25.92914342582716,summer
New York,2011-06-23,32.593683362752955,summer
New York,2011-06-24,20.10048293681498,summer
New York,2011-06-25,24.33217741835832,summer
New York,2011-06-26,26.711425460067755,summer
New York,2011-06-27,28.531470299432407,summer
New York,2011-06-28,26.56148657471941,summer
New York,2011-06-29,29.32371279609658,summer
New York,2011-06-30,29.463193270177108,summer
New York,2011-07-01,30.674673646508747,summer
New York,2011-07-02,29.061296687645367,summer
New York,2011-07-03,24.89536861931891,summer
New York,2011-07-04,25.86380024317463,summer
New York,2011-07-05,17.015963034614412,summer
New York,2011-07-06,29.678930144661734,summer
New York,2011-07-07,18.899608075483506,summer
New York,2011-07-08,32.28193453832088,summer
New York,2011-07-09,23.38208371420752,summer
New York,2011-07-10,30.13963542083367,summer
New York,2011-07-11,26.55147237367813,summer
New York,2011-07-12,21.67575000981041,summer
New York,2011-07-13,23.074875967459608,summer
New York,2011-07-14,32.88985684490961,summer
New York,2011-07-15,21.454286508437132,summer
New York,2011-07-16,30.038381933344823,summer
New York,2011-07-17,27.27576172876723,summer
New York,2011-07-18,18.880550260735834,summer
New York,2011-07-19,25.28891220373319,summer
New York,2011-07-20,19.080019498376757,summer
New York,2011-07-21,22.14519990221956,summer
New York,2011-07-22,28.625159817382233,summer
New York,2011-07-23,32.014877727570834,summer
New York,2011-07-24,23.575629798419172,summer
New York,2011-07-25,24.744741726723028,summer
New York,2011-07-26,29.74744747557854,summer
New York,2011-07-27,26.531378759118297,summer
New York,2011-07-28,30.452685754682093,summer
New York,2011-07-29,29.064693471815037,summer
New York,2011-07-30,25.635500987179753,summer
New York,2011-07-31,27.759216848736248,summer
New York,2011-08-01,22.752439922336524,summer
New York,2011-08-02,26.680357319554133,summer
New York,2011-08-03,24.603178083400913,summer
New York,2011-08-04,20.4517802794825,summer
New York,2011-08-05,33.926241648747535,summer
New York,2011-08-06,14.855042079101302,summer
New York,2011-08-07,20.741878007385285,summer
New York,2011-08-08,22.24136499593704,summer
New York,2011-08-09,22.582530405850147,summer
New York,2011-08-10,22.65514823880738,summer
New York,2011-08-11,20.377527842425064,summer
New York,2011-08-12,29.251211881057767,summer
New York,2011-08-13,27.938155965504272,summer
New York,2011-08-14,25.873560965022083,summer
New York,2011-08-15,26.872682447488813,summer
New York,2011-08-16,29.288168603079296,summer
New York,2011-08-17,26.685675905115176,summer
New York,2011-08-18,24.803427995621462,summer
New York,2011-08-19,18.893536564970866,summer
New York,2011-08-20,35.44244539036442,summer
New York,2011-08-21,31.10762199126912,summer
New York,2011-08-22,32.29484696123102,summer
New York,2011-08-23,21.50194578932399,summer
New York,2011-08-24,12.198815187788403,summer
New York,2011-08-25,22.975872287952125,summer
New York,2011-08-26,17.6742370477209,summer
New York,2011-08-27,25.622540504033964,summer
New York,2011-08-28,23.460587553004128,summer
New York,2011-08-29,26.164424158332476,summer
New York,2011-08-30,18.993998773589887,summer
New York,2011-08-31,29.065338495058995,summer
New York,2011-09-01,10.06061270602116,autumn
New York,2011-09-02,0.1789806423373097,autumn
New York,2011-09-03,13.151893526612849,autumn
New York,2011-09-04,25.16065119070344,autumn
New York,2011-09-05,21.230929016721454,autumn
New York,2011-09-06,8.448475117778234,autumn
New York,2011-09-07,16.29737071227053,autumn
New York,2011-09-08,21.494351466764968,autumn
New York,2011-09-09,14.70103215192665,autumn
New York,2011-09-10,6.2843970987348,autumn
New York,2011-09-11,18.330205788852528,autumn
New York,2011-09-12,10.070800118999635,autumn
New York,2011-09-13,17.724255864406,autumn
New York,2011-09-14,21.01970801438428,autumn
New York,2011-09-15,10.343883479428431,autumn
New York,2011-09-16,6.15358370759645,autumn
New York,2011-09-17,10.870232953228076,autumn
New York,2011-09-18,19.217124492353385,autumn
New York,2011-09-19,33.217546433252274,autumn
New York,2011-09-20,5.183363804278034,autumn
New York,2011-09-21,9.148126789341115,autumn
New York,2011-09-22,11.223574112788274,autumn
New York,2011-09-23,4.255958248673489,autumn
New York,2011-09-24,11.107725887309993,autumn
New York,2011-09-25,12.69093491948293,autumn
New York,2011-09-26,10.127551530409953,autumn
New York,2011-09-27,21.21221428322111,autumn
New York,2011-09-28,17.092310921734967,autumn
New York,2011-09-29,12.719117309648276,autumn
New York,2011-09-30,13.442406722500168,autumn
New York,2011-10-01,13.877928373022804,autumn
New York,2011-10-02,9.60869173382808,autumn
New York,2011-10-03,9.98029316058196,autumn
New York,2011-10-04,22.560171403784757,autumn
New York,2011-10-05,20.196862391662933,autumn
New York,2011-10-06,12.769733416129508,autumn
New York,2011-10-07,18.10420779308208,autumn
New York,2011-10-08,11.424375120167634,autumn
New York,2011-10-09,19.41878248393104,autumn
New York,2011-10-10,22.983693441689375,autumn
New York,2011-10-11,11.540774268767386,autumn
New York,2011-10-12,18.598456083336455,autumn
